product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR1910","War New Zealand",1.0000,FALSE,4495,,"Rooster McGurk Unsung Colonial Hero & Reluctant Virgin by Murray Crawford",,"Rooster McGurk Unsung Colonial Hero & Reluctant Virgin by Murray Crawford

During the New Zealand Maori land wars, British soldier Rooster McGurk grapples with his unearned reputation as a ladies man. When he is captured by the Hau Hau leader Titokowaru, he is kept as a slave and forced to take part in the brutal conflict against his own countrymen.


382 pages good+++",FALSE,,TRUE,16.00,16.00,25.00,FALSE,FALSE,,1 day,,FALSE,5 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL., Non-Rural;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-04 09.15.30.jpg;2024-05-04 09.15.51.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"2nd Week FEB 2 - FEB 9 2025",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1912","War New Zealand",1.0000,FALSE,1820,,"Sometimes Free Fred Stuckey POW Escapee Stories SIGNED",,"Stuckey spent a good deal of his time as a prisoner of war either at liberty or in solitary confinement. 

He made four successful breaks but was recaptured each time. 

For these and two other unsuccessful attempts, he spent 195 days in solitary confinement.

Hardback Signed book 206 pages 

Good+++",FALSE,,TRUE,18.00,18.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-04 08.58.56.jpg;2024-05-04 08.59.03.jpg;2024-05-04 08.59.08.jpg;2024-05-04 08.59.13.jpg;2024-05-04 08.59.30.jpg;2024-05-04 08.59.50.jpg;2024-05-04 08.59.58.jpg;2024-05-04 09.00.54.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"2nd Week FEB 2 - FEB 9 2025",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1913","transport car",1.0000,FALSE,6090,,"Classic Volkswagens The Beetle & Other Models From 1938  OSPREY COLOUR CLASSICS",,"Classic Volkswagens The Beetle & Other Models From 1938  OSPREY COLOUR CLASSICS

cardcovered 128 pages full of colour photos of classic models

Good+++ wear to the cover",FALSE,,TRUE,14.00,14.00,18.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-04 08.55.47.jpg;2024-05-04 08.54.33.jpg;2024-05-04 08.54.45.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"CAR TRANSPORT",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1917","local history Early Pioneers",1.0000,FALSE,1817,,"The Pioneer Craftsmen of New Zealand",,"The pioneer Craftsmen of New Zealand

Hardcovered  256 pages

 published in 1982 & written by G L Pearse

Gilbert Pearce's eminently readable and lucid writings have earned him a sound reputation among New Zealand's chroniclers, and his books cover many aspects of our country's social history. 

Here he has turned his attention to the work of the artisan, whose skill was vital in producing those necessities of life upon which the development of any community depends. 

His descriptions of what was done, and in what manner, are the outcome of considerable research and study, to form a valuable record of a vital part of New Zelaand's social history...

VG condition",FALSE,,TRUE,18.00,18.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-04 08.46.33.jpg;2024-05-04 08.45.48.jpg;2024-05-04 08.45.56.jpg;2024-05-04 08.46.05.jpg;2024-05-04 08.46.39.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"1st week 27 JAN - FEB 2",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1918","War New Zealand",1.0000,FALSE,1820,,"Official History of New Zealands Army Chaplains   SIGNED NZ Army History",,"The Official History of New Zealands Army Chaplains

Men of Faith & Courage

By J Bryant Haigh. Published 1983

Hardcover with dust jacket

SIGNED

216 pages with some photos

 Official record of the work of the New Zealand Army chaplains from the New Zealand Land Wars through the Boer War and the World Wars, followed by Korea, Vietnam, Malaya and Borneo. Detailed and well illustrated, the text not surprisingly highlights the work of the service in both World Wars where the Chaplains gave not only their all for God, King, and Country, but also their lives. The chaplains went wherever New Zealand forces served and never shied away from the front line, doing much work to rescue and aid the wounded as well as their ""core duties"" of tending to the spiritual well-being of the troops. The text contains much detail including Roll of Honour, lists of Decorations, and Nominal Rolls of those who served

 wear to cover D/J

internally excellent


cheers",FALSE,,TRUE,35.00,35.00,45.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;13.0=N.Z.Post  RURAL DELIVERY Tracked;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;11.0=POBox Waiheke Island Stewart Island Pleasant Point;1.0=Postage after paying full post on the first item;",TRUE,TRUE,FALSE,FALSE,,TRUE,to list 736.jpg;2025-04-11 09.02.45.jpg;2025-04-11 09.02.56.jpg;2025-04-11 09.02.59-1.jpg;2025-04-11 09.03.06.jpg;2025-04-11 09.03.11.jpg;2025-04-11 09.03.27.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 23",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1922","local history Early Pioneers palmerston north",2.0000,FALSE,1817,,"100 Year History Manchester Block Fielding + Oroua - Palmerston North Area",,"Pioneering to Prosperity by D. Davies & E. Clevely 


THE MANCHESTER BLOCK

Consisting of the Borough of Feilding and the Oroua County, is one of the most progressive and important districts in New Zealand. It is the home of many primary and secondary industries and is noted for its cultural 
and sporting life. 

The Borough of Feilding and the Oroua County are perfect examples of how town and country can understand each other and progress together.

 This history of the Manchester Block, in some ways, tells of that rapport, and of the ultimate success of those farsighted Corporation Planners. 

Hardback 1981

in excellent condition  internally

The blank page looks to be stuck down to the inside cover, it may have been done by a previous owner

179 pages

+ photos",FALSE,,TRUE,5.00,5.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=POBox Waiheke Island Stewart Island Pleasant Point;0.0=Pick up No Cost;",TRUE,TRUE,FALSE,FALSE,,TRUE,20200601_172722.jpg;20200601_172656.jpg;2022-02-12 15.09.37.jpg;2022-02-12 15.09.51.jpg;2022-02-12 15.10.07.jpg;2022-02-12 15.10.48.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$5 folder",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1924","local history Early Pioneers transport",1.0000,FALSE,1817,,"Coaching Days The Northern Part Of The South Island NEWMANS TRANSPORT",,"High Noon For Coaches Pioneers Newmans Transport 

 A.H. & A.W. Reed  1953 first edition

Wellington New Zealand. 

Hardcover 221 pages with over 60 illustrations many of coaching days gone by

Internally good++++ Missing the first blank page

No dustjacket - great reading

A remarkable enterprise, this book is a fine tribute both to the generations of men and women who have given long and loyal service tothe newman family of nelson and to the founding brothers and the succeeding generations of Newmans who have carried the firm forward into its second century

 In 1879 the Newman brothers began a stage coach service linking Nelson, where they lived, with the township of Murchison, 60 kms away. 

They had to cope with typical South Island rugged terrain, a rough track and all the problems that climate could conjure up. However, they persisted and 100 years later they were operating extensive bus services throughout the upper half of the South Island and over most of the North Island. While this is the story of a company, its founders and their successors, historically it is typical of the many problems and challenges that faced NZ land passenger operators from stage coach to motor coach --- the Newmans were NZ pioneers for both.

High Noon, Coaches, History, Christchurch, Newman, Mail, New Zealand",FALSE,,TRUE,10.00,10.00,14.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;14.00=N.Z.Post  RURAL DELIVERY Tracked;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-05 08.19.09.jpg;2024-05-05 08.18.58.jpg;img_20190607_143403003_hdr.jpg;img_20190607_143412766_hdr.jpg;2024-05-05 08.18.31.jpg;2024-05-05 08.18.48.jpg;2024-05-05 08.19.22.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"2nd Week FEB 2 - FEB 9 2025",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1926","War New Zealand",1.0000,FALSE,1820,,"Memories of World War II Stewart Frame DFC SIGNED",,"Memories of World War II Stewart Frame DFC SIGNED


In Quietness And Confidence

Signed with dedication

Memories of World War II
Author	Stewart Frame
Edition	illustrated

Publisher	Stewart Frame, 2013 92 pages with photos 

Stewart served in the campaign as a pilot with the Royal Air Force flying Mark 8 Wellington aircraft.  

After training with the Royal New Zealand Air Force, he was posted overseas and joined up with the RAF.  He served with distinction as a pilot and was later awarded the Distinguished Flying Cross during operations in Malta. 

He has often told the story about having to ditch in the sea during the war as a result of engine failure.  Stewart and his squadron were trained for coastal command and search missions and to locate enemy shipping, including U boats.  With an engine failure an hour out from Sicily, the crew sent out a mayday call, and Stewart managed to put the Wellington down on a good sea.  

The tail touched the water and then the aircraft nose-dived and all went quiet.  “I thought at first, this is heaven.  My co-pilot and I got up out of the aircraft and stepped onto a life raft without even getting wet”.  They were fortunately rescued by an allied ship and within a few days were back on active service.  

Excellent condition

Thanks for looking",FALSE,,TRUE,28.00,28.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;13.0=N.Z.Post  RURAL DELIVERY Tracked;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-05 08.51.47.jpg;2024-05-05 08.51.58.jpg;2024-05-05 08.52.27.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"HIGHEST STOCK -1",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1927","War New Zealand",3.0000,FALSE,1820,,"Memories of World War II Stewart Frame DFC",,"Memories of World War II Stewart Frame DFC SIGNED


In Quietness And Confidence


Memories of World War II
Author	Stewart Frame
Edition	illustrated

Publisher	Stewart Frame, 2013 92 pages with photos 

Stewart served in the campaign as a pilot with the Royal Air Force flying Mark 8 Wellington aircraft.  

After training with the Royal New Zealand Air Force, he was posted overseas and joined up with the RAF.  He served with distinction as a pilot and was later awarded the Distinguished Flying Cross during operations in Malta. 

He has often told the story about having to ditch in the sea during the war as a result of engine failure.  Stewart and his squadron were trained for coastal command and search missions and to locate enemy shipping, including U boats.  With an engine failure an hour out from Sicily, the crew sent out a mayday call, and Stewart managed to put the Wellington down on a good sea.  

The tail touched the water and then the aircraft nose-dived and all went quiet.  “I thought at first, this is heaven.  My co-pilot and I got up out of the aircraft and stepped onto a life raft without even getting wet”.  They were fortunately rescued by an allied ship and within a few days were back on active service.  

Excellent condition

Thanks for looking",FALSE,,TRUE,20.00,20.00,,FALSE,FALSE,,1 day,,FALSE,5 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;13.0=N.Z.Post  RURAL DELIVERY Tracked;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-05 08.51.47.jpg;2024-05-05 08.51.58.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 3",TRUE,FALSE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1929","local history Early Pioneers transport new zealand",1.0000,FALSE,1817,,"Tasman Relations  New Zealand and Australia 1788 - 1988  Keith Sinclair",,"Tasman Relations  New Zealand and Australia 1788 - 1988  Keith Sinclair

A collection of essays on Australia-New Zealand relations published in 1987 and intended as a New Zealand contribution to the Australian bicentenary. It brings together contributions from leading scholars on both sides of the Tasman on a wide range of subjects.

Ex library but great condition internally 

336 pages fully indexed",FALSE,,TRUE,14.00,14.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-05 09.24.40.jpg;2024-05-05 09.24.51.jpg;2024-05-05 09.25.03.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"2nd Week FEB 2 - FEB 9 2025",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1932","local history Early Pioneers maori chinese",1.0000,FALSE,1817,,"Maori-Chinese New Zealanders and Schooling in New Zealand",,"Jade Taniwha 

This book provides a detailed historical and sociological context for Maori-Chinese New Zealanders concentrating on the role that schooling has played in the formation of their identity. Lee (Ngati Mahuta, Zhong Shan and Taishan Chinese) shows how racism in New Zealand's schools has impacted on members of this community. She shows that the identity of this unique cultural group is the result of a fascinating history on the margins of mainstream New Zealand society, one often intersected by racism, exclusion and colonialism. However, Maori-Chinese draw strength from their different traditions, taking pride in their unique identity while moving between the different worlds of Chinese, Maori and 'mainstream' New Zealand.

Ex Library cardcovered 

Has had some clear lamanate which someone has tried to remove

Internally good+++

180 pages",FALSE,,TRUE,2.00,2.00,18.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;13.0=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-06 16.48.56.jpg;2024-05-06 16.49.08.jpg;2024-05-06 16.49.12.jpg;2024-05-06 16.49.20.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"BOX 1",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1933","fishing sport",1.0000,FALSE,6087,,"The Tools of flyfishing  A New Zealand  Instruction and Reference Manual",,"The Tools of flyfishing  A New Zealand  Instruction and Reference Manual 

Jack MacKenzie from Manawatu Hunting and Fishing has spent A LOT of time exploring and guiding around NZ rivers so he knows his stuff. If you've ever been in the store or chatted to him then you that he's not the kind of guy to keep information to himself and is more than happy to help enable other anglers get the most out of their time on the water.

That's why it's no surprise that Jack has been quietly chipping away in the background for roughly the last 17 years working on an instructional and reference manual on flyfishing titles, ""The Tools Of Flyfishing"". No slick puffery here, just the facts devilvered in an easy to consume and straightforward manner. This is a comprehensive guide on everything from gear, casting, reading water and everything in between so if you're a new comer to fly fishing or consider yourself a seasoned vet I'm sure there's something in there for everyone.

Cardcovered  76 pages  - great reading",FALSE,,TRUE,20.00,20.00,24.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide, Non-Rural;14.00=Nationwide, Rural;2.00=Whanganui, Non-Rural;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-06 16.48.11.jpg;2024-05-06 16.48.19.jpg;2024-05-06 16.48.27.jpg;2024-05-06 16.48.30.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 3",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1936","local history Early Pioneers Transport fishing",1.0000,FALSE,1817,,"Richardsons of Napier Founded 1859 Early Marine Transport",,"Richardsons of Napier

1989 1st edition  McLean, Gavin, New Zealand Ship and Marine Society 

  Hardback 142 pages VG condition

Many photos",FALSE,,TRUE,22.00,22.00,25.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-07 16.54.08.jpg;2024-05-07 16.53.40.jpg;2024-05-07 16.53.53.jpg;2024-05-07 16.53.58.jpg;2024-05-07 16.54.20.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 10",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1937","local history Early Pioneers transport Shipreck",1.0000,FALSE,1817,,"Rediscovered New Zealand Shipwrecks",,"Rediscovered New Zealand Shipwrecks 

his book covers all known wrecks and hulks in New Zealand and its environs. 

By known wrecks this is meant those that can be visited by non-divers or those that have been dived on at some time or other.

 Known facts about all the wrecks are given in as much detail as possible: their condition, depth, position, weather conditions prevailing in the area, as well as an account of the more interesting artifacts recovered. 

The text is supplemented by photographs of the ships in their prime, some of them sinking, the remains as they are today and some of the recovered artifacts.

Hardback first edition

Wear and tear to the dustjacket - Has had some non yellowing repair 117 pages 

Internally excellent",FALSE,,TRUE,15.00,15.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-07 16.53.28.jpg;2024-05-07 16.51.57.jpg;2024-05-07 16.52.21.jpg;2024-05-07 16.52.25.jpg;2024-05-07 16.52.54.jpg;2024-05-07 16.53.04.jpg;2024-05-07 16.53.07.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 10",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1938","local history Early Pioneers transport",1.0000,FALSE,6088,,"SOLD EAST  Traders Tramps And Tugs Of Chinese Waters  338 pages  Hardback",,"SOLD EAST  Traders Tramps And Tugs Of Chinese Waters 

 338 pages  Hardback

with b/w illustrations: 90 Flags and Funnels and 178 photos

 Many cargoliners and tramps from Britain and Europe and most coasters from Australia and New Zealand were eventually 'sold East' to begin a second career for owners based in Shanghai (until 1949) or Hongkong. A sequel to 'Beancaker to Boxboat' completing the study of the shipping firms that had their origins on the China Coast before 1949.

No Dustjacket

Internally excellent",FALSE,,TRUE,28.00,28.00,40.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-07 16.51.47.jpg;2024-05-07 16.50.54.jpg;2024-05-07 16.51.01.jpg;2024-05-07 16.51.09.jpg;2024-05-07 16.51.18.jpg;2024-05-07 16.51.23.jpg;2024-05-07 16.51.34.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 23",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1939","local history Early Pioneers Cristchurch",1.0000,FALSE,1817,,"A History Of Akaroa With Pen And Ink Drawings By Gwenda Turner",,"Akaroa

This book includes 64 original pen and wash drawings by the artist depicting the life and landscape of Akaroa. 

Along with the historical descriptions of the buildings featured 

Internally excellent",FALSE,,TRUE,16.00,16.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=0;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-07 16.48.10.jpg;2024-05-07 16.48.20.jpg;2024-05-07 16.48.24.jpg;2024-05-07 16.48.32.jpg;2024-05-07 16.49.15.jpg;2024-05-07 16.49.20.jpg;2024-05-07 16.49.43.jpg;2024-05-07 16.50.26.jpg;2024-05-07 16.50.44.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"week 7",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1945","local history Early Pioneers wanganui",1.0000,FALSE,1817,,"Wharves of Wanganui How Commerce Built The City",,"Wharves of Wanganui How Commerce Built The City

Bruce Attwell    

The story of the rise and decline of the port of Wanganui that is also the record of the development and decline of a city. 

Well illustrated.

Hilltop Publishing, Wanganui, 2006. Softcovered 154 pages

Vg  condition

Hard to find title

Minor mark on the inside cover",FALSE,,TRUE,65.00,65.00,85.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-06 20.47.22.jpg;2024-05-06 20.47.45.jpg;2024-05-06 20.47.50.jpg;2024-05-06 20.47.54.jpg;2024-05-06 20.48.25.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"HIGHEST STOCK",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1948","maori new zealand history Art",2.0000,FALSE,1817,,"Tikanga Whakaaro Key Concepts in Maori Culture  2022  Edition",,"Tikanga Whakaaro Key Concepts in Maori Culture  2022  Edition

187 pages

Cardcovered 

very good condition.

Important concepts in Maori culture are defined and discussed in short essay-style definitions in both English and Maori. 

The traditional knowledge of the ware wananga (school of learning) is drawn upon, and modern usage of Maori language is also described.",FALSE,,TRUE,25.00,25.00,30.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"7.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;10.25=P O Box Inc Waiheke Island and Stewart Island;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-26 15.36.06-1.jpg;2024-05-26 15.36.16.jpg;2024-05-26 15.36.32.jpg;2024-05-26 15.36.40.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Week 10",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1949","War New Zealand",1.0000,FALSE,1817,,"Letters And News From The Trenches & Home Front",,"Letters And News From The Trenches & Home Front 

Cardcovered

128 pages.

Timed with anniversary of WWI; Unique and rare extracts from Daily Mail; Highly illustrated. Letters and editorial published in the Daily Mail give a first hand contemporary record of the Great War.

During the First World War the Daily Mail published letters from soldiers and civilians as well as reports from the front line and comment by literary figures such as John Galsworthy, Arthur Conan Doyle and Thomas Hardy.

 This volume mixes these elements from the paper's archive with private diaries, correspondence and photographs from the battle and home fronts to give a valuable contemporary perspective on the war

good+++",FALSE,,TRUE,16.00,16.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-26 15.42.57.jpg;2024-05-26 15.43.09.jpg;2024-05-26 15.43.14.jpg;2024-05-26 15.43.20.jpg;2024-05-26 15.43.26.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"1st week 27 JAN - FEB 2",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1950","War New Zealand",1.0000,FALSE,1820,,"The Anzacs An inside View of New Zealanders at Gallipoli 239 pages",,"The Anzacs : an inside view of New Zealanders at Gallipoli / Auckland War Memorial Museum ; essays by Damien Fenton and Shaun Higgins ; photography compiled by Shaun Higgins.

The Gallipoli campaign was one of New Zealand's darkest and most dramatic, one that resulted in a devastating loss of life and cultivated a lasting legacy of sacrifice and nationhood.

 This carefully chosen selection from the Auckland War Memorial Museum's extensive catalogue, with many images never published before, sheds new light on New Zealand's Anzac story. Through soldiers' amateur photography - candid, unassuming, revealing and, at times, haunting - The Anzacs charts life for those who served in Gallipoli: from leaving New Zealand and encountering an unexpected landscape to the realities of combat and dealing with death and loss. 

It is a book that casts an unstinting eye on the history - and the men who lived it - presenting events as they unfolded through the photographic lens. The Anzacs is a poignant, true-life account of Gallipoli, captured by those who experienced the war and not merely observed it""--Publisher information.



Anzacs 

 2015 Cardcovered Good+++

239 pages : chiefly illustrations ; 23 x 26 cm

Large book 

inscription on the first inside page",FALSE,,TRUE,18.00,18.00,24.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"New shipping template 5",TRUE,TRUE,FALSE,FALSE,,TRUE,2024-05-26 15.42.35.jpg;2024-05-26 15.41.55.jpg;2024-05-26 15.41.43.jpg;2024-05-26 15.42.20.jpg;2024-05-26 15.42.28.jpg;2024-05-26 15.42.45.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"2nd Week FEB 2 - FEB 9 2025",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
