product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR2192","hunting new zealand",1.0000,FALSE,4659,,"Ranger Murphy Deer Hunter And Forest Service Ranger Ross Curtis",,"This book covers the author's years as a forest service ranger in North-West Nelson.   

Ross Curtis shot his first deer at the age of eight, by the age of 12 he was keeping the family in meat by hunting and doing his schooling by correspondence.

 Not surprisingly deer and deer hunting continued to play a major part in his life. 

Author of the highly successful books Murphy's Law and The Hunter, Murphy On My Back, How I Met Murphy, Murphy Strikes Back 


 Told with humour and a deep affection for the people places and events he describes. This book is filled with a wide variety of stories from numerous hunting trips both on the job and off, as well as anecdotes from every day life as a forest ranger and forestry officer. Inevitably Murphy has the last word.


cardcovered VG condition  224 pages",FALSE,,TRUE,18.00,18.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;13.0=N.Z.Post  RURAL DELIVERY Tracked;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;11.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,1959228526;1959228541;1959228552,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 27",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2192 (1)","hunting new zealand",1.0000,FALSE,4659,,"Ranger Murphy Deer Hunter And Forest Service Ranger Ross Curtis",,"This book covers the author's years as a forest service ranger in North-West Nelson.   

Ross Curtis shot his first deer at the age of eight, by the age of 12 he was keeping the family in meat by hunting and doing his schooling by correspondence.

 Not surprisingly deer and deer hunting continued to play a major part in his life. 

Author of the highly successful books Murphy's Law and The Hunter, Murphy On My Back, How I Met Murphy, Murphy Strikes Back 


 Told with humour and a deep affection for the people places and events he describes. This book is filled with a wide variety of stories from numerous hunting trips both on the job and off, as well as anecdotes from every day life as a forest ranger and forestry officer. Inevitably Murphy has the last word.


cardcovered VG condition  224 pages",FALSE,,TRUE,18.00,18.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;13.0=N.Z.Post  RURAL DELIVERY Tracked;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;11.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,1959228526;1959228541;1959228552,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2193","local history Early Pioneers",1.0000,FALSE,4659,,"A Personal History Of Young New Zealanders 1886 - 1986 A Paper Column For Kids",,"A Personal History Of Young New Zealanders 1886 - 1986 A Paper Column For Kids

This is the story of the newspaper correspondence column Dot's Little Folk and those who wrote to it. Little Folk was the first correspondence column for children in a New Zealand newspaper. It became the largest feature column of any kind in the history of New Zealand journalism, and it gave rise to a social and literary movement among this country's youth, that can only be called a culture. 'Dear Dot, I was six years old this birthday. I had a party with a cake and icing. Mamma is helping me write this. I have three sisters, two cats and a canary. I had little brother, but the angels took him to live with them in Heaven. Why did they do that Dot? Anyway, I must tell you about ...' 'Dear Dot, I will be sixteen this birthday. Mamma tells me I am now to put my hair up and wear long skirts. I do not want to, but Mamma insists. Why does she do that Dot? Anyway, I must tell you about ...' 

The letters to Dot go over 50 and more years. They record the triumphs and tragedies of everyday lives. They are the thoughts and feelings of children, teenagers, and young adults in late the 19th and the early 20th century. They present a Personal History of New Zealanders, from the back blocks of the country, the streets of the cities, to the trenches on the battle fields of France. These are the lives and the voices of our parents, grandparents and great-grandparents when they were young.

Paperback Good+++",FALSE,,TRUE,25.00,25.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.00=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;12.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-07-30 19.55.43.jpg;2024-07-30 19.56.09.jpg;2024-07-30 20.00.24.jpg;2024-07-30 20.00.31.jpg;2024-07-30 20.00.34.jpg;2024-07-30 20.00.40.jpg;2024-07-30 20.00.43.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2194","sport new zealand hunting",1.0000,FALSE,4659,,"Red Stags Calling First Edition By G G Atkinson Hardback VG",,"Red Stags Calling First Edition By G G Atkinson Hardback VG

Minor wear to the dustjacket 

Internally excellent 

Small booksellers stamp the only fault

Tight binding white pages and a great read !

173 pages",FALSE,,TRUE,120.00,120.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"7.85=Nationwide Courier Tracked - NON RURAL;14.5=RURAL DELIVERY  Tracked;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;11.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-07-30 20.10.07.jpg;2024-07-30 20.07.42.jpg;2024-07-30 20.08.11.jpg;2024-07-30 20.09.26.jpg;2024-07-30 20.08.21.jpg;2024-07-30 20.08.35.jpg;2024-07-30 20.08.45.jpg;2024-07-30 20.08.52.jpg;2024-07-30 20.09.00-1.jpg;2024-07-30 20.09.06.jpg;2024-07-30 20.09.37.jpg;2024-07-30 20.10.30.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2196","local history Early Pioneers biography Rotorua",1.0000,FALSE,1816,,"Memoir Of Edwin Bainbridge Killed By Mount Tawawera Eruption 1886",,"Edwin Bainbridge arrived on May 24 1886 in New Zealand Auckland.

Bainbridge had long been looking forward to his trip to the New Zealand thermal region and on June 5th coached to Ohinemutu in Rotorua. On Sunday the 6th of June a party of six including Bainbridge left Rotorua for Wairoa en route for the terraces. On Monday morning Bainbridge made his way from Wairoa to Rotomahana. Bainbridge was to stay at Joseph McRae's Rotomohana Hotel where he was the only guest as it was mid winter (off season). 

During his stay in Rotomahana, Bainbridge visited the Pink and White terraces with guide Sophia and went pheasant shooting with Joseph McRae the hotel owner. Bainbridge and his group were the last tourists to visit the terraces.

At around one in the morning on June 10, 1886, earthquakes began to rattle doors, shake furniture and awaken the residents at Te Wairoa. Residents observed in awe at the dense black cloud that rose above the glow, lit by a tremendous display of sheet and forked lightning, flashing above the peaks of Tarawera.

Observing the spectacle, but from a vantage point by the church, were Joseph McRae (Rotomahana Hotel owner), with 20 year old Edwin Bainbridge, his solitary guest.

Bainbridge died tragically when the veranda of the Rotomahana Hotel collapsed on him.

Cardcovered 70 pages 

Good++++",FALSE,,TRUE,16.00,16.00,,FALSE,FALSE,,1 day,,TRUE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;10.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 09.05.21.jpg;2024-08-04 09.05.33.jpg;2024-08-04 09.05.49.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2198","local history Early Pioneers central otago",1.0000,FALSE,1817,,"The Conquest Of Mount Cook By Freda Du Faur",,"An account of four seasons' mountaineering on the southern alps of New Zealand. Freda Du Faur (1882-1935) was the first female mountaineer to ascend Aoraki/Mount Cook. She records her mountain experiences ascending Mount Cook, Tasman, and Mount Dampier.

Includes photographs

Originally published in 1915 this has been reprinted in 1977 by Capper Press

250 pages Internally Excellent",FALSE,,TRUE,42.00,42.00,60.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;12.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 09.00.49.jpg;2024-08-04 09.01.16.jpg;2024-08-04 09.01.24.jpg;2024-08-04 09.01.29.jpg;2024-08-04 09.01.35.jpg;2024-08-04 09.01.37.jpg;2024-08-04 09.01.47.jpg;2024-08-04 09.01.55.jpg;2024-08-04 09.02.07.jpg;2024-08-04 09.02.12.jpg;2024-08-04 09.02.15.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2200","War New Zealand",1.0000,FALSE,6838,,"First Fifty Years of Burnham Military Camp",,"March Past- A Review of the First Fifty Years of Burnham Camp by John Storey & J Halket Millar

Illustrated Hardcovered 1974 139 pages 24 leaves of plates

‘Burnham Camp! It has been hated by thousands of men. It has been loved by thousands of men. And there are many”, say the authors of this book, “who have hated it and loved it almost at the same time.

How many? Well, some 47,000 trained here in World War another 22,000 entered in 1950-8 for CMT; National
Service added 8000 in 1961-72; and a further 1500 served in Korea, and 5000 in Malaya, Borneo and South Vietnam.
The book may well be unique as the first full history of an Army camp, and some things could come as a surprise to those who think they know the place. The story of the infamous Bumham Industrial School, for instance, from which the camp grew a few of its grim Victorian buildings survive today. Few will be aware that Burnham was one of the sites chosen for observing the transit of Venus across the face of the sun in 1874 and 1882, or that the little garrison church is said to be the oldest rural church on the Canterbury Plains.
The growth of Burnham Camp, especially the rush building programme that began the day before war was declared in September 1939, is impressive, but it is the human side that gives the book its greatest appeal such as the chapter by Charles Upham, VC and Bar, who arrived as a recruit in the hurly-burly days at start of World War or the recollections of Jean Stanbury who served at Burnham as a WRAC from 1943 to 1970. And Nelson, the wartime mascot, is not forgotten.
Second NZEF units, Jayforce, Kayforce, Malaya battalions; CMT, National Service, and the new Territorial
Volunteer intakes they are all here, plus a comprehensive chronology, Camp Commandants, and brief histories of all units now at Burnham.

 internally in Good++++ condition

wear to the Dustjacket, but don't that fool you !

any q please ask",FALSE,,TRUE,5.00,5.00,18.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;1.0=Postage after paying full post on the first item;0.0=Pick up No Cost;11.0=POBox Waiheke Island Stewart Island Pleasant Point;2.0=Drop Off Whanganui Central - NOT RURAL.;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 09.03.20.jpg;2022-10-24 09.04.59.jpg;2022-10-24 09.05.09.jpg;2024-08-04 09.02.33.jpg;2024-08-04 09.02.49.jpg;2024-08-04 09.03.13.jpg;2024-08-04 09.03.30.jpg;2024-08-04 09.03.34.jpg;2024-08-04 09.03.45.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2201","local history Early Pioneers Church",1.0000,FALSE,1817,,"Presbyterians In Aotearoa 1840 - 1990     150 Year history",,"Presbyterians in Aotearoa 1840-1990. Edited by Dennis McEldowney. 
Presbyterian

Church of New Zealand, Wellington, 1990. 203 pages

The five authors, each choosing a thirty year period, have painted an interesting picture of the history of the Presbyterian church in Aotearoa. Compared with earlier denominational histories, which focused largely on clergy, there is more here on previously neglected groups: Maori, women, and the laity in general.

Good+++ It does have some paragraphs and passages underlined in red biro very neatly only on the into chapter

Minor wear",FALSE,,TRUE,16.00,16.00,28.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;11.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 08.59.51.jpg;2024-08-04 08.59.57.jpg;2024-08-04 09.00.02.jpg;2024-08-04 09.00.05.jpg;2024-08-04 09.00.09.jpg;2024-08-04 09.00.15.jpg;2024-08-04 09.00.23.jpg;2024-08-04 09.00.27.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2203","crump",1.0000,FALSE,4495,,"Harry Hobnail and the Pungapeople - Barry Crump Hardback 2002",,"Harry Hobnail and the Pungapeople - Barry Crump Hardback 2002 

Minor wear",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;1.0=Postage after paying full post on the first item;0.0=Pick up No Cost;11.0=POBox Waiheke Island Stewart Island Pleasant Point;2.0=Drop Off Whanganui Central - NOT RURAL.;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 08.58.24.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2204","crump",1.0000,FALSE,4495,,"Mr Tanglewood and the Pungapeople - Barry Crump Hardback 2005",,"Mr Tanglewood and the Pungapeople - Barry Crump Hardback 2005

Minor wear",FALSE,,TRUE,12.00,12.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;2.0=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost Or Combined Shipping;11.0=11;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 08.58.12.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2206","transport marine Australia",1.0000,FALSE,6088,,"The Australian National Line History And Fleet List 1956 - 1981 122 pages",,"The Australian National Line History And Fleet List 1956 - 1981

Paperback

120 pages good++++

The comprehensive history of the Australian National Line is accompanied by a full fleet list giving the histories of the 117 ships owned or bareboat chartered to date by the Australian Shipping Commission and at least one photograph of each of them. In a number of cases where the ship has been lengthened or reconstructed there are “before” and “after” views. 

There are also photographs of terminals, etc. and two maps showing ANL trade routes.

 This A5 book has 120 pages, 143 illustrations and 2 maps.",FALSE,,TRUE,18.00,18.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;11.0=P O Box Inc Waiheke Island and Stewart Island;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 08.55.04.jpg;2024-08-04 08.55.14.jpg;2024-08-04 08.55.18.jpg;2024-08-04 08.55.26.jpg;2024-08-04 08.55.42.jpg;2024-08-04 08.55.45.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR2208","sport new zealand  rugby",1.0000,FALSE,1818,,"Murdoch The All Black Who Never Returned",,"Murdoch The All Black Who Never Returned 

Softcovered -  Gift Quality book Unread

The story of Keith Murdoch is the great unsolved mystery of world rugby. The All Black who was sent home from the tour of the British Isles in 1972 and who exiled himself to the vastness of the Australian outback remains a banner headline in rugby memories.

 It does so despite the passing of the years. The basics of the story are well known: the strength of the man who scored the All Blacks' only try against Wales, then the celebrations that night that went so horribly wrong. 

Murdoch has appeared publicly a few times since but not said much and nothing at all of the events of that night, or how he felt then and later.

 But now, the story can be told more fully than before through anecdotes and memories of teammates and colleagues and through the damning words of those who condemned him to his life on the run.

198 pages",FALSE,,TRUE,18.00,18.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL Only;2.00=Drop Off Whanganui Central - NOT RURAL.;0.00=Pick up No Cost Or Combined Shipping;11.0=11;",FALSE,TRUE,TRUE,TRUE,,TRUE,2024-08-04 08.53.39.jpg;2024-08-04 08.53.46.jpg;2024-08-04 08.53.52.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 28",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
