product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR1128",,1.0000,FALSE,1415,,"Lewis Family History JOHN WILLIAM LEWIS 31 may 1812",,"The story Of A Drummer Boy And His Family Patrick Lewis

Lewis Family History JOHN WILLIAM LEWIS  born 31 may 1812 dies 22 April 1885


68 pages published 1987",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  Non RURAL;18.5=Shipping  ...... Australia -  Refunded If Cheeper;6.5=RURAL DELIVERY No Po Boxes;8.5=TRACKED NON RURAL IF ITEM IS OVER 40 Dollars;2.0=Drop off Wanganui Centre City  - NO RURAL DROP OFF;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20181126_215108723.jpg;img_20181126_215121611.jpg;img_20181126_215125216.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1129",,1.0000,FALSE,1819,,"Steam in Miniature Frank Roberts and his Garden Railway",,"Steam in Miniature Frank Roberts and his Garden Railway

Frank Roberts was a New Zealand model engineer whose spectacular garden railway achieved international accolades.

This book by his daughter introduces us to the man and to his work with detailed explanations of both his work constructing scores of miniature locomotives and the construction and running of the garden railway over the years. 

Illustrated throughout with 106 black and white photos.

vg condition softcovered

88 pages",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproof  Package New Zealand;15.0=Shipping  ...... Australia -  Refunded If Cheeper;2.0=drop off wanganui CENTRE CITY ONLY .... NO RURAL;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20190713_155838931.jpg;img_20190713_155823352.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1130","rugby new zealand sport",1.0000,FALSE,1818,,"History Of New Zealand Rugby Vol 1 & 2 1870 - 1957",,"History Of New Zealand Rugby Vol 1 & 2 1870 - 1957

2 vol

Vol 1 without D/J

Both internally good++++ 

minor wear

Thanks for looking",FALSE,,TRUE,1.00,1.00,10.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_1785.jpg;img_1780.jpg;img_1784.jpg;img_1782 (2).jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1131",,1.0000,FALSE,1815,,"New Zealand Potter Magazine Volume 11 Number 1 March 1969",,"New Zealand Potter Magazine Volume 11  Number 1  March 1969

Good++++ condition

52 pages",FALSE,,TRUE,15.00,15.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproof  Package New Zealand;15.0=Shipping  ...... Australia -  Refunded If Cheeper;2.0=drop off wanganui CENTRE CITY ONLY .... NO RURAL;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20190713_155848408.jpg;img_20190714_115808882.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1133","local history Early Pioneers",1.0000,FALSE,6838,,"Simons Hill Station Mckenzie Country Mount Cook Region Local History 204 pgs",,"Life On A Five Pound Note by Evelyn Hoskin

Small type , full of information

Early Mckenzie Country and Mount Cook region with a short history of some of the stations 

204 pages fully indexed with names of the early settlers

small sketch map folded in rear of the book illustrating the early canterbury runs

Great old photographs , views of old Timaru and much more

Internally VG 

Minor jacket wear - no inscriptions

Hard to fault

thanks for looking",FALSE,,TRUE,20.00,20.00,35.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Tracked postage Non Rural;12.5=Rural Delivery TRACKED;2.0=drop of wanganui central city - local - Not Rural;0.0=COMBINED postage Please email After Auctions;",FALSE,TRUE,TRUE,TRUE,,TRUE,objects trademe 192.jpg;screenshot 2023-06-17 193152.jpg;screenshot 2023-06-17 193301.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1134",,1.0000,FALSE,1817,,"History of Royal Agricultural Society NZ 675 Pages",,"Show Biz - The history of the Royal Agricultural Society of New Zealand 1923-2003

by Hugh Treadwell 

Softcover, b/w photos

 675 pages, first edition 2006 

SIGNED by Hugh Treadwell",FALSE,,TRUE,20.00,20.00,35.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"5.8=Non Rural Address Tracked;11.0=Rural Delivery Address NO PO BOXES ...  TRACKED;20.0=Australia post Refunded if Cheaper;2.0=drop off Wanganui CENTRE CITY ONLY  NO RURAL DROP;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20180812_170942149.jpg;img_20180812_171003435.jpg;img_20180812_170947751.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1137",,1.0000,FALSE,1817,,"History Manawatu Oroua Electric Power Board 1929 - 1972",,"A short history of the Manawatu-Oroua Electric Power Board 

1920 - 1972  By J W Clevely 

50 pages Vg condition - No D/J",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"4.0=well Packaged Waterproof Postage;14.5=Shipping  ...... Australia -  Refunded If Cheeper;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20180703_193717684.jpg;img_20180703_193659867.jpg;img_20180703_193709005.jpg;img_20180703_193727886.jpg;img_20180703_193742810.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1138",,1.0000,FALSE,7714,,"Vintage Hero Quest Board Game",,"Hero Quest Board Game

check out photos

everything you see in the photos is contained in the game

cards all there

3 figures have broken parts see photo 16

2 figures have bends in swords.see photo 16

.. see photos for contents

board has a split .. see photos

wear to the box

some cellotaped cardboard parts 



any q please ask",FALSE,,TRUE,200.00,200.00,285.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"10.0=North Island non rural;15.0=South Island non rural;13.7=North island rural;18.7=South island rural;0.0=Combined post - Please email After Auction Closes;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20190330_162900619_hdr.jpg;img_20190330_162916106.jpg;img_20190330_162947655_hdr.jpg;img_20190330_163356700.jpg;img_20190330_163419234.jpg;img_20190330_163020090.jpg;img_20190330_163717809.jpg;img_20190330_164308927.jpg;img_20190408_194625563.jpg;img_20190408_194932835.jpg;img_20190330_163055619.jpg;img_20190330_163904247.jpg;img_20190408_195258065.jpg;img_20190408_194942255.jpg;20190408_200250-collage.jpg;img_20190408_195315221.jpg;img_20190330_164022761.jpg;img_20190408_195206493.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 14",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1139",,1.0000,FALSE,6838,,"New Zealand Fashion From the 1940's To 2000's",,"An affectionate look at our favourite clothing - from Annie Bonza to Hullaballoo, stubbies to jandals, Bata ballerinas to micro-minis.

 This is a celebration of New Zealand's unique take on the world of fashion from the 1940's to the present day. 

Paperback good+++  condition 128 pages 

Some minor wear to page corners  Published 2001

low reserve and low postage",FALSE,,TRUE,8.00,8.00,12.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=well packed shipping New Zealand;15.0=well packed shipping Australia;",FALSE,TRUE,TRUE,TRUE,,TRUE,to list 606.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1142",,1.0000,FALSE,1816,,"Renwick's Founder - Dr Thomas Renwick",,"Renwick's Founder  - Dr Thomas Renwick 

loose pages

cardcovered 

Dr. Thomas Renwick (1818–1879) was a prominent early settler in New Zealand’s Nelson and Marlborough regions, known for his contributions as a physician, landowner, and politician.
🧬 Early Life and Medical Career
• 	Born in Dumgree, near Dumfries, Scotland.
• 	Trained in medicine in Edinburgh and briefly practiced in Kent, England.
• 	Served as a ship’s doctor on voyages to India and later aboard the Thomas Harrison, arriving in Nelson in 1842.
🏡 Settler and Landowner
• 	Established a medical practice in Nelson and used his earnings to invest in livestock and land.
• 	Married Adeline Absolon in 1846, whose wealth enabled him to acquire large estates:
• 	Dumgree in the Awatere Valley (8,500 hectares).
• 	Delta Dairy in the Waihopai Valley (4,800 hectares).
• 	Renwick was known for his meticulous scientific approach to farming and left detailed instructions for his staff.

6 pages",FALSE,,TRUE,2.00,2.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;13.0=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=POBox Waiheke Island Stewart Island Pleasant Point;5.5=Posted with stamps NOT TRACKED No BubbleWrap;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-08-10 10.55.58.jpg;to list 593.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1143",,1.0000,FALSE,4496,,"THE ENVOY FROM MIRROR CITY Janet Frame first Ed",,"THE ENVOY FROM MIRROR CITY is the third book of Janet Frame's three-volume autobiography, described by Michael Holroyd as 'One of the greatest autobiographies written this century.

 It describes her travels overseas and entry into the saving world of writers and the 'Mirror City' that sustains them. 

First published in 1985, it won the prestigious Wattie Book of the Year Award

First edition Hardback crossed out name on first blank page

Internally VG",FALSE,,TRUE,5.00,5.00,8.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.00=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost Or Combined Shipping;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_1074.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1144",,1.0000,FALSE,6614,,"Soul Hunters - Hunting Animis - Siberian Yakaghirs",,"This is an insightful, highly original ethnographic interpretation of the hunting life of the Yukaghirs, a little-known group of indigenous people in the Upper Kolyma region of northeastern Siberia.

 Basing his study on firsthand experience with Yukaghir hunters, Rane Willerslev focuses on the practical implications of living in a ""hall-of-mirrors"" world—one inhabited by humans, animals, and spirits, all of whom are understood to be endless mimetic doubles of one another. In this world human beings inhabit a betwixt-and-between state in which their souls are both substance and nonsubstance, both body and soul, both their own individual selves and reincarnated others. 

Hunters are thus both human and the animals they imitate, which forces them to steer a complicated course between the ability to transcend difference and the necessity of maintaining identity.

Hunting in siberia

softcovered 235 pages - some photos",FALSE,,TRUE,10.00,10.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=well packed bubblewrapped Non Rural TRACKED;12.0=Rural Delivery RURAL;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",FALSE,TRUE,TRUE,TRUE,,TRUE,1 372.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1146",,1.0000,FALSE,6089,,"Visual History Of The Stewardess",,"Stewardess is a high-flying visual celebration of the era when air travel was chic and stewardesses were glamorous, gracious symbols of the international jet set. 

Taking off with an insightful introduction tracing the history of the air hostess, this stylish book is packed with gorgeous vintage photographs, training and in-flight materials, ads, and stewardess ephemera, plus snapshots and reminiscences from stewardesses themselves.

 A fun and fashionable fight for travelerswithout having to check your bagsStewardess pays fitting tribute to being able to maintain perfect poise at 30,000 feet. Welcome aboard.

Hardback ex Library Good++++ condition 


112 pages

Published July 20th 2006 by Chronicle Books 

Goodreads gives this book a  3.85 / 5  -  20 reviews



Great read",FALSE,,TRUE,15.00,15.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Bubblewrapped ... its a very heavy book;10.0=RURAL DELIVERY ONLY  NO P.O.BOXES ..HAPPY TO QUOTE;",FALSE,TRUE,TRUE,TRUE,,TRUE,scan_20161012.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1147",,1.0000,FALSE,3157,,"New Zealand V R.A Roberts XI 1962 Lancaster Park",,"New Zealand  V  R.A Roberts XI 1962 Lancaster Park

32 pages

some wear ... Centre fold has been filled out with the scores 

R.A Roberts XI Won

Cheers",FALSE,,TRUE,25.00,25.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproof  Package New Zealand;15.0=Shipping  ...... Australia -  Refunded If Cheeper;2.0=drop off wanganui CENTRE CITY ONLY .... NO RURAL;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_1810.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1148",,1.0000,FALSE,1816,,"John Marshall Memories Vol One 1912 1960 SIGNED",,"Memoirs Volume One. 1912 to 1960

319 pages

. Marshall was a New Zealand Statesman Who Served The Country In Parliament From Election In 1946 To Retirement In 1976

Book is in Good++++ condition

Tight binding",FALSE,,TRUE,15.00,15.00,30.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=well packed bubblewrapped Non Rural TRACKED;12.0=Rural Delivery RURAL;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_1761.jpg;img_1762.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1151",,1.0000,FALSE,1952,,"Official History of Civil Defence of Britain MC#",,"Frontline 1940 - 1941 

Official History of Civil Defence of Britain 

Paperback. Book Condition: Fair. Booklet

Wear to spine Illustrated. ; 160 pages",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproof  Package New Zealand;15.0=Shipping  ...... Australia -  Refunded If Cheeper;2.0=drop off wanganui CENTRE CITY ONLY .... NO RURAL;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,bps28112017_0001.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1152",,1.0000,FALSE,1817,,"The Story Of Arrowtown And District",,"The Story Of Arrowtown And District


46 pages with photos


cardcovered


vg condition",FALSE,,TRUE,15.00,15.00,22.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproof  Package New Zealand;15.0=Shipping  ...... Australia -  Refunded If Cheeper;2.0=drop off wanganui CENTRE CITY ONLY .... NO RURAL;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_2455 (1).jpg;img_2456 (1).jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1153",,1.0000,FALSE,1817,,"The Way We Were Wellington",,"The Way We Were Wellington

80 pages of B+W and sepia photographs",FALSE,,TRUE,10.00,10.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"4.0=well Packaged Waterproof Postage;14.5=Shipping  ...... Australia -  Refunded If Cheeper;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20171223_161854588_hdr.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1154",,1.0000,FALSE,1817,,"History ST Andrews Church EPSOM 1843 - 1946",,"Author The Rev. F P de L Willis

Published in 1946 , by New Zealand Newspapers 120 pages  well illustrated with drawings maps and photographs

The author originally hand wrote the complete history from 1843 as a Parish record with no intention of publishing it, but with the occasion of the centennial it was made available more widely as a hardback book

Internally VG some minor marks to the cover",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"5.0=well packaged waterproof postage NON RURAL;8.5=RURAL DELIVERY ONLY NO PO BOXES;0.0=combined shipping Please email for postage quote;2.0=drop off Wanganui central, no rural drop off;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20180603_093101552.jpg;img_20180603_093031899_burst000_cover.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1155","local history Early Pioneers Wanganui Whanganui",1.0000,FALSE,1817,,"Vol 21 Number 1 Wanganui Historical Record May 1990",,"Wanganui Historical Record Vol 21 Number 1 May 1990

Anniversary issue

60 pages 

nearly triple the content on most issues

contents in photo page

Happy to combine post or drop off


cheers",FALSE,,TRUE,5.00,5.00,8.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproof  Package New Zealand;15.0=Shipping  ...... Australia -  Refunded If Cheeper;2.0=drop off wanganui CENTRE CITY ONLY .... NO RURAL;0.0=combined shipping Please email for postage quote;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20190825_095942679.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 15",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
